zip_code_prefix,geo_lat,geo_lng,geo_city,geo_state,geo_point_count
13350,-23.042604175531775,-47.37178514210533,elias fausto,SP,81
13355,-12.99385222547416,-38.4808818461084,cardeal,SP,1
13360,-22.997186999999997,-47.506153850683795,capivari,SP,321
13370,-23.02001580060169,-47.52851815859589,rafard,SP,42
13375,-22.92940931834325,-47.56319365342264,mombuca,SP,7
13380,-22.780028847256126,-47.30154552645425,nova odessa,SP,76
13381,-22.801455426942493,-47.32591335692825,nova odessa,SP,1
13382,-22.801814900153033,-47.309577610711905,nova odessa,SP,24
13385,-22.789008676222174,-47.29300669536205,nova odessa,SP,38
13386,-22.802068244165635,-47.30344004975838,nova odessa,SP,16
13387,-22.77637696880055,-47.28177633866452,nova odessa,SP,47
13388,-22.766837785472692,-47.2625568614849,nova odessa,SP,2
13389,-22.76428975859273,-47.226612971490795,nova odessa,SP,2
13390,-22.84155735684581,-47.60747191840859,rio das pedras,SP,148
13400,-22.725692055254047,-47.65090621510182,piracicaba,SP,155
13401,-22.748253358878102,-47.65864971386108,piracicaba,SP,123
13402,-22.74808139969014,-47.671907867880485,piracicaba,SP,45
13403,-22.727575602833376,-47.673733071729586,piracicaba,SP,111
13405,-22.70928658782974,-47.66520568122805,piracicaba,SP,175
13406,-22.68095184190766,-47.70187003350068,piracicaba,SP,6
13408,-22.67126597723474,-47.69558614028518,piracicaba,SP,43
13409,-22.677105541491155,-47.70869635280646,piracicaba,SP,30
13411,-22.673752889534892,-47.682659590412015,piracicaba,SP,54
13412,-22.68202591228583,-47.660853839719515,piracicaba,SP,77
13413,-22.666861479023744,-47.603306288793306,piracicaba,SP,4
13414,-22.691689842489488,-47.636530030526885,piracicaba,SP,26
13415,-22.706970558711525,-47.59475322169452,piracicaba,SP,2
13416,-22.716465673062416,-47.64021883945973,piracicaba,SP,131
13417,-22.73912073827112,-47.63636231303046,piracicaba,SP,98
13418,-22.724877662083816,-47.63063961609147,piracicaba,SP,88
13419,-22.72850761170585,-47.640815255900485,piracicaba,SP,136
13420,-22.73822637414155,-47.6199425173409,piracicaba,SP,165
13421,-22.77137227387927,-47.59635291923938,piracicaba,SP,25
13422,-22.756983332924523,-47.601096553292145,piracicaba,SP,18
13423,-22.76667264516126,-47.59109121954522,piracicaba,SP,54
13424,-22.74877454287613,-47.64585185068379,piracicaba,SP,66
13425,-22.754406993046437,-47.618840968273744,piracicaba,SP,84
13426,-22.762075117952588,-47.6279050700848,piracicaba,SP,37
13427,-22.743014248379602,-47.57426857446485,piracicaba,SP,4
13428,-22.735810383836405,-47.53812019649149,piracicaba,SP,9
13432,-22.67834712211108,-47.77161530420097,piracicaba,SP,7
13433,-22.56971348681403,-47.60996992951116,piracicaba,SP,1
13440,-22.84439189515598,-47.67647659866766,saltinho,SP,23
13450,-22.75756675966071,-47.416027840450326,santa barbara d'oeste,SP,146
13451,-22.74552191270686,-47.419835970422774,santa barbara d'oeste,SP,37
13452,-22.730988953101335,-47.4093459022908,santa barbara d'oeste,SP,1
13453,-22.736033129035206,-47.39718332642716,santa barbara d'oeste,SP,80
13454,-22.74073757204978,-47.376815906482335,santa barbara d'oeste,SP,124
13455,-22.726238760826234,-47.368535315448625,santa barbara d'oeste,SP,82
13456,-22.75742680561254,-47.36911154235017,santa barbara d'oeste,SP,84
13457,-22.76691769750597,-47.38858556770016,santa barbara d'oeste,SP,44
13458,-22.77418248329637,-47.40398280632374,santa barbara d'oeste,SP,46
13459,-22.736020127220257,-47.487778813187404,santa barbara d'oeste,SP,2
13460,-22.781609144364303,-47.29447635337095,nova odessa,SP,70
13465,-22.744053773559706,-47.33598674923539,americana,SP,126
13466,-22.75406774715792,-47.32651039448858,americana,SP,94
13467,-22.768842390945508,-47.340611470917054,americana,SP,104
13468,-22.75416336358131,-47.347509410352586,americana,SP,121
13469,-22.73044114996501,-47.354885826951914,americana,SP,82
13470,-22.717948380559427,-47.35152474418878,americana,SP,76
13471,-22.7263133542557,-47.33702039244908,americana,SP,62
13472,-22.7255389117794,-47.315300362466544,americana,SP,76
13473,-22.720473069088918,-47.30690962975359,americana,SP,114
13474,-22.703957233876338,-47.29442582517983,americana,SP,92
13475,-22.72065181588747,-47.28111606225037,americana,SP,34
13476,-22.743065331914934,-47.240476525463095,americana,SP,26
13477,-22.73789385606231,-47.30251801964346,americana,SP,78
13478,-22.743238334049238,-47.3155351887966,americana,SP,120
13479,-22.760356946431425,-47.268033429183426,americana,SP,17
13480,-22.56837653077375,-47.40402037330482,limeira,SP,217
13481,-22.599254430886607,-47.40879928660274,limeira,SP,212
13482,-22.577944787526803,-47.42467423859377,limeira,SP,150
13483,-22.561171418258436,-47.447471268798,limeira,SP,83
13484,-22.556825701497495,-47.42307221908908,limeira,SP,138
13485,-22.5468922217526,-47.38891605110458,limeira,SP,76
13486,-22.56667829871647,-47.38666335498297,limeira,SP,137
13487,-22.58204546710693,-47.376249883432386,limeira,SP,59
13490,-22.481398523517264,-47.45877212094766,cordeiropolis,SP,96
13495,-22.586427367719512,-47.51274020487925,iracemapolis,SP,97
13500,-22.40992251985108,-47.56321483192925,rio claro,SP,343
13501,-22.42564094281271,-47.55863966515655,rio claro,SP,135
13502,-22.43252257258269,-47.58034506502102,rio claro,SP,208
13503,-22.412161929589875,-47.579265975561306,rio claro,SP,213
13504,-22.392665048156225,-47.57602909090359,rio claro,SP,218
13505,-22.380127018610317,-47.56430175480397,rio claro,SP,149
13506,-22.39021116847478,-47.54999151399537,rio claro,SP,375
13507,-22.41492896707656,-47.554698081077774,rio claro,SP,1
13508,-22.411489567314835,-47.57096343796528,rio claro,SP,1
13509,-22.421292873991767,-47.5711571008997,rio claro,SP,2
13510,-22.45534962413416,-47.53747679508115,santa gertrudes,SP,142
13515,-22.51091159968586,-47.77609147989785,charqueada,SP,95
13520,-22.550666560653582,-47.905760992478,sao pedro,SP,202
13525,-22.60225873005409,-47.87222506039733,aguas de sao pedro,SP,24
13530,-22.25312279156327,-47.81960174393507,itirapina,SP,80
13537,-22.435714893358945,-47.71376380151156,ipeuna,SP,35
13540,-22.22203768374403,-47.62390765610621,corumbatai,SP,29
13550,-22.12652678006228,-47.66368713459739,analandia,SP,28
13560,-22.015108296094645,-47.890698907645636,sao carlos,SP,431
13561,-22.014427485140583,-47.9076801448728,sao carlos,SP,153
13562,-22.005434640025364,-47.915117995412366,sao carlos,SP,123
13563,-21.989247051174054,-47.92770277178562,sao carlos,SP,168
13564,-21.996720218400657,-47.9007557361485,sao carlos,SP,117
13565,-21.969376473950696,-47.89086773875321,sao carlos,SP,148
13566,-21.999924303364267,-47.88714090474978,sao carlos,SP,159
13567,-22.00677102222562,-47.87163111073924,sao carlos,SP,107
13568,-22.003518593672453,-47.85611683645908,sao carlos,SP,162
13569,-22.01674449653755,-47.87514124655031,sao carlos,SP,103
13570,-22.03015978795659,-47.8785036103352,sao carlos,SP,99
13571,-22.03119383458363,-47.86830633888281,sao carlos,SP,55
13572,-22.04223445060299,-47.89217108205857,sao carlos,SP,84
13573,-22.059515656360055,-47.902389982659074,sao carlos,SP,76
13574,-22.027393775607344,-47.9008134143055,sao carlos,SP,136
13575,-22.033626236531287,-47.909276889405,sao carlos,SP,151
13578,-21.893561999999996,-47.89098450000001,agua vermelha,SP,1
13579,-22.43621639690722,-46.82823838566812,santa eudóxia,SP,1
13580,-22.065295430652395,-48.17913790448453,ribeirao bonito,SP,41
13590,-22.111171601771943,-48.31406113781246,dourado,SP,66
13600,-22.355312427145233,-47.38524196280801,araras,SP,195
13601,-22.36874322508515,-47.3896606528081,araras,SP,111
13602,-22.36570487148716,-47.39891228711986,araras,SP,31
13603,-22.350427797998144,-47.40042536135961,araras,SP,122
13604,-22.335065706359252,-47.38206561948476,araras,SP,149
13605,-22.345229200370476,-47.36997514377627,araras,SP,21
13606,-22.354017164883558,-47.33482089539742,araras,SP,116
13607,-22.36989565390383,-47.36265300000001,araras,SP,245
13608,-22.35605528854832,-47.32474977930578,araras,SP,1
13609,-22.38043343512605,-47.38021649999999,araras,SP,42
13610,-22.18674446677089,-47.388137119405044,leme,SP,188
13611,-22.193397070933877,-47.377777125079916,leme,SP,80
13612,-22.192283557169063,-47.403495611777295,leme,SP,37
13613,-22.181936806438753,-47.403981983771075,leme,SP,66
13614,-22.17539123929883,-47.39398364683729,leme,SP,59
13615,-22.16946777395853,-47.381182005942904,leme,SP,42
13616,-22.17391626518188,-47.37319643532263,leme,SP,44
13617,-22.18671723526709,-47.37205036008612,leme,SP,110
13625,-22.13930856851368,-47.45185365380892,santa cruz da conceicao,SP,31
13630,-21.99397856797825,-47.428524216697014,pirassununga,SP,159
13631,-22.0147031649378,-47.423967959224214,pirassununga,SP,107
13632,-22.012940951618052,-47.415658596852225,pirassununga,SP,95
13633,-22.014259695584528,-47.42987992176515,pirassununga,SP,56
13634,-22.00131024770507,-47.43650070942437,pirassununga,SP,37
13635,-21.973390448161545,-47.427531632018585,pirassununga,SP,74
13636,-21.990430556235115,-47.41427024999999,pirassununga,SP,43
13638,-21.984978865128195,-47.414376365467575,pirassununga,SP,1
13640,-21.945400911030525,-47.365791864987415,pirassununga,SP,9
13641,-21.923476776548497,-47.362925532951216,pirassununga,SP,9
13643,-21.934433368223665,-47.362230749361885,pirassununga,SP,40
13650,-21.826360625665494,-47.248710999015806,santa cruz das palmeiras,SP,172
13660,-21.857734875394762,-47.479547009279315,porto ferreira,SP,340
13670,-21.704857555540613,-47.4805304364198,santa rita do passa quatro,SP,172
13690,-21.90747320518916,-47.62143917310523,descalvado,SP,179
13700,-21.775766811005987,-47.08254087140419,casa branca,SP,166
13705,-21.89278315095601,-47.03750341460267,lagoa branca,SP,3
13707,-21.94854676332669,-47.11780277213674,venda branca,SP,2
13710,-21.706672934973454,-47.27307793893837,tambau,SP,105
13715,-21.733148061562392,-46.97132495918101,itobi,SP,47
13720,-21.6007537006066,-46.89379332908108,sao jose do rio pardo,SP,429
13730,-21.46659046556102,-47.00531582543479,mococa,SP,75
13731,-21.464867319068837,-47.018246069663675,mococa,SP,37
13732,-21.456024671976614,-47.01401039581651,mococa,SP,54
13733,-21.456576931035805,-47.0062481919254,mococa,SP,46
13734,-21.457752418665216,-46.99568993408436,mococa,SP,19
13735,-21.471557816078736,-46.99659935922493,mococa,SP,42
13736,-21.480804816745295,-47.005296744643715,mococa,SP,45
13737,-21.49425076173342,-47.010161418040965,mococa,SP,46
13738,-21.47209840852971,-47.012519390708384,mococa,SP,10
13739,-21.471544821615407,-47.03367128419283,mococa,SP,3
13750,-21.409373654938488,-46.8108220176455,igarai,SP,15
13755,-21.32034271440325,-47.028296619450366,sao benedito das areias,SP,7
13760,-21.472729599504422,-46.74920713314103,tapiratiba,SP,88
13770,-21.52850226748479,-46.64527947011744,caconde,SP,110
13780,-21.661228531499432,-46.736561521621866,divinolandia,SP,78
13790,-21.710090812643873,-46.8219897324574,sao sebastiao da grama,SP,49
13800,-22.436760384124867,-46.96442091571881,mogi mirim,SP,183
13801,-22.44176712228196,-46.95261461178446,mogi mirim,SP,95
13802,-22.436971930460896,-46.93772013197528,mogi mirim,SP,71
13803,-22.456994835811024,-46.97787632016002,mogi mirim,SP,66
13804,-22.5061660887632,-46.97215110400454,mogi mirim,SP,1
13805,-22.400589352761273,-46.981529931588646,mogi mirim,SP,7
13806,-22.418709706012145,-46.96852129141904,mogi mirim,SP,189
13807,-22.404391322992577,-46.956542458896664,mogi mirim,SP,97
13808,-22.449250660343274,-46.934383665421535,mogi mirim,SP,10
13817,-22.522495898885794,-46.95427961895512,mogi mirim,SP,11
13820,-22.69515790939998,-46.987014376493164,jaguariuna,SP,520
13822,-22.705482111575954,-46.98827264501702,jaguariuna,SP,1
13825,-22.633463550008123,-47.051582146618344,holambra,SP,208
13830,-22.605298322148823,-46.91887161356906,santo antonio de posse,SP,162
13835,-22.33733647655877,-47.16903824492072,conchal,SP,191
13840,-22.365664136143113,-46.93846334133782,mogi-guacu,SP,118
13841,-22.363029332340403,-46.92439444818837,mogi-guacu,SP,38
13842,-22.38567936404843,-46.926176584569205,mogi-guacu,SP,30
13843,-22.384022180783692,-46.936235665665194,mogi-guacu,SP,139
13844,-22.382440326387492,-46.947605466481896,mogi-guacu,SP,103
13845,-22.355234634875504,-46.94995582176329,mogi-guacu,SP,145
13846,-22.33526676300697,-46.94970543686336,mogi-guacu,SP,143
13847,-22.349678442092717,-46.94065890632597,mogi-guacu,SP,110
13848,-22.33880896540854,-46.92436814855373,mogi-guacu,SP,194
13849,-22.276465706403417,-46.97653546951158,mogi-guacu,SP,11
13855,-22.28752435628893,-47.13281611632475,mogi-guacu,SP,12
13857,-22.274873388510038,-46.953144068913716,estiva gerbi,SP,50
13860,-22.05780004429096,-46.977218181365984,aguai,SP,197
13870,-21.9725602790242,-46.795694051741215,sao joao da boa vista,SP,246
13871,-21.979694045133503,-46.80038664618571,sao joao da boa vista,SP,65
13872,-21.96953993070751,-46.811127320109634,sao joao da boa vista,SP,83
13873,-21.955878531869647,-46.79796275663538,sao joao da boa vista,SP,37
13874,-21.96961773134337,-46.776830673174466,sao joao da boa vista,SP,159
13875,-21.983928854285523,-46.77950958580191,sao joao da boa vista,SP,49
13876,-21.993002150682578,-46.78261711713308,sao joao da boa vista,SP,106
13877,-22.00159387361481,-46.80806157795089,sao joao da boa vista,SP,15
13879,-21.88908,-46.86360870560121,sao joao da boa vista,SP,2
13880,-21.834675764125997,-46.898576447392045,vargem grande do sul,SP,238
13890,-21.944082115264106,-46.71713346976612,aguas da prata,SP,59
13895,-21.836587125897502,-46.743967446919655,sao roque da fartura,SP,2
13900,-22.702484891482463,-46.76670562101103,amparo,SP,163
13901,-22.70039549532134,-46.77298544176453,amparo,SP,88
13902,-22.70558293142173,-46.75299384697701,amparo,SP,43
13903,-22.713309146546234,-46.76568680902513,amparo,SP,51
13904,-22.715186701475943,-46.77627374427469,amparo,SP,101
13905,-22.71091915903972,-46.80384073243236,amparo,SP,175
13908,-22.72279273828824,-46.846086231074864,amparo,SP,22
13909,-22.6978221111266,-46.72131217398464,amparo,SP,6
13910,-22.70240641173757,-46.96208186698597,monte alegre do sul,SP,36
13911,-22.700851472497806,-46.989856121011,jaguariúna,SP,19
13912,-22.686687402728204,-46.98315336058057,jaguariuna,SP,23
13913,-22.660989666259717,-46.946893959295046,jaguariúna,SP,3
13914,-22.675045524603085,-46.977239237698456,jaguariuna,SP,17
13915,-22.696926809354984,-46.98786249930696,jaguariuna,SP,6
13916,-22.68639169747246,-46.99675803934156,jaguariuna,SP,12
13917,-22.697301257876674,-47.0008949575987,jaguariúna,SP,16
13918,-22.701139778024537,-46.99858183476888,jaguariúna,SP,1
13919,-22.711218510852458,-46.98304535762303,jaguariuna,SP,22
13920,-22.740517490717608,-46.895858577758595,pedreira,SP,408
13930,-22.611036318892523,-46.70334849154898,serra negra,SP,226
13940,-22.475834578756455,-46.62192703999664,aguas de lindoia,SP,202
13950,-22.522864316107068,-46.64756741512481,lindoia,SP,61
13960,-22.59110169212468,-46.52629570814344,socorro,SP,245
13970,-22.437678582947754,-46.82221947230336,itapira,SP,90
13971,-22.420747654944872,-46.82156945654431,itapira,SP,66
13972,-22.43334897680498,-46.814569720073436,itapira,SP,98
13973,-22.45035344350279,-46.80570190414707,itapira,SP,98
13974,-22.43767152117306,-46.82978827787511,itapira,SP,105
13975,-22.43330954820862,-46.84184757511596,itapira,SP,12
13976,-22.425845192130545,-46.83112026123532,itapira,SP,114
13977,-22.446986895240574,-46.83661124535987,itapira,SP,8
13986,-22.390765608084067,-46.74588902639177,barao ataliba nogueira,SP,8
13988,-22.329592462250922,-46.72333618841495,eleuterio,SP,2
13990,-22.19419359430747,-46.75089374999999,espirito santo do pinhal,SP,325
13995,-22.116238540413732,-46.68372358940387,santo antonio do jardim,SP,31
14001,-21.176055282820695,-47.81101200874258,ribeirão preto,SP,1
14010,-21.17957805526959,-47.80917255675459,ribeirao preto,SP,147
14015,-21.180755933666106,-47.8072250574471,ribeirao preto,SP,189
14020,-21.20303590598236,-47.80187851542229,ribeirao preto,SP,408
14021,-21.21282934554791,-47.79516701664842,ribeirao preto,SP,285
14022,-21.226395814200256,-47.78501779742152,ribeirao preto,SP,57
14024,-21.214484413266774,-47.80687388198441,ribeirao preto,SP,61
14025,-21.19180769302906,-47.81469524432475,ribeirao preto,SP,204
14026,-21.216126612526025,-47.82080551748513,ribeirao preto,SP,189
14027,-21.224510937272782,-47.83355768826068,ribeirao preto,SP,106
14030,-21.18877007216227,-47.82868679493715,ribeirao preto,SP,241
14031,-21.200316920206006,-47.845607687199674,ribeirao preto,SP,132
14032,-21.184449916941812,-47.89014690211305,ribeirao preto,SP,1
14033,-21.18580696628101,-47.718839808996464,ribeirao preto,SP,2
14040,-21.17609321129327,-47.86336738703906,ribeirao preto,SP,31
14050,-21.172213467107177,-47.82413717277396,ribeirao preto,SP,169
14051,-21.164541077878113,-47.83664202358766,ribeirao preto,SP,130
14055,-21.156125975877334,-47.824942408203,ribeirao preto,SP,196
14056,-21.14261820843673,-47.84418623965611,ribeirao preto,SP,133
14057,-21.13251810755091,-47.84646625118296,ribeirao preto,SP,58
14060,-21.140005637724776,-47.81446950289819,ribeirao preto,SP,182
14061,-21.12505219900167,-47.81056087800803,ribeirao preto,SP,37
14062,-21.120255124911914,-47.82124996826418,ribeirao preto,SP,24
14065,-21.13502492200935,-47.83299437246811,ribeirao preto,SP,55
14066,-21.125696474464768,-47.82628024958163,ribeirao preto,SP,36
14070,-21.112635614490138,-47.79105569532287,ribeirao preto,SP,84
14071,-21.111021796006675,-47.79904327116392,ribeirao preto,SP,51
14072,-21.088463228143567,-47.79866423910783,ribeirao preto,SP,1
14073,-21.095892801199817,-47.78511076988312,ribeirao preto,SP,2
14075,-21.140466558976293,-47.79217408933635,ribeirao preto,SP,97
14076,-21.156058361648068,-47.785996791563264,ribeirao preto,SP,61
14077,-21.12159756174626,-47.78124459256159,ribeirao preto,SP,31
14078,-21.13864422093021,-47.766833780454775,ribeirao preto,SP,35
14079,-21.13123713300312,-47.745165321945926,ribeirao preto,SP,95
14080,-21.155088614764278,-47.80350926309952,ribeirao preto,SP,132
14085,-21.165370022730333,-47.79714447071386,ribeirao preto,SP,175
14090,-21.181012061890485,-47.78952007431185,ribeirao preto,SP,252
14091,-21.18967775449953,-47.78832998681401,ribeirao preto,SP,167
14092,-21.177173112308903,-47.767232134697736,ribeirao preto,SP,93
14093,-21.182286894341278,-47.74515153601613,ribeirao preto,SP,136
14094,-21.19672763070881,-47.741027733899834,ribeirao preto,SP,84
14095,-21.19017772938432,-47.76987064730896,ribeirao preto,SP,143
14096,-21.20058447432055,-47.77587940151081,ribeirao preto,SP,146
14097,-21.21034568881283,-47.75548993655811,ribeirao preto,SP,6
14098,-21.221826349154593,-47.76644916403092,ribeirao preto,SP,135
14110,-21.258651614764283,-47.81394639862495,bonfim paulista,SP,136
14115,-21.495791317712413,-48.03637663701319,guatapara,SP,33
14120,-21.2389749988545,-47.97702528147031,dumont,SP,37
14140,-21.33894323256244,-47.7343164273681,cravinhos,SP,208
14141,-21.34307743522916,-47.7284929574178,cravinhos,SP,1
14150,-21.207518951445493,-47.60073532766128,serrana,SP,185
14151,-21.19755833761655,-47.595246327177826,serrana,SP,1
14160,-21.137604249653755,-47.98923573723238,sertaozinho,SP,172
14161,-21.12534239938831,-47.9989569708581,sertaozinho,SP,46
14164,-21.119404924231045,-47.99365941312256,sertaozinho,SP,51
14165,-21.11322254808119,-47.987653181840386,sertaozinho,SP,38
14166,-21.131263707744235,-47.98217651736377,sertaozinho,SP,62
14169,-21.141247378190123,-47.9746658634118,sertaozinho,SP,66
14170,-21.142856777839494,-47.996732011656746,sertaozinho,SP,91
14171,-21.153154615031063,-47.98774890403374,sertaozinho,SP,20
14173,-21.16417761314386,-47.98632222653151,sertaozinho,SP,3
14175,-21.15752016541636,-47.996121662357936,sertaozinho,SP,8
14176,-21.15158449730904,-48.01559217104395,sertaozinho,SP,11
14177,-21.12967082292688,-48.01389296295223,sertaozinho,SP,153
14178,-21.116139642521198,-48.024579022219,sertaozinho,SP,26
14179,-21.074955075138313,-47.900989680799064,sertaozinho,SP,20
14180,-21.025501448535998,-48.03704675279472,pontal,SP,188
14185,-17.65696652485394,-45.43122402427334,candia,SP,4
14200,-21.478326237614144,-47.55659341106698,sao simao,SP,81
14210,-21.55431114847907,-47.70050114604854,luis antonio,SP,95
14220,-21.23845783542035,-47.79056496834792,são simão,SP,1
14230,-21.31237284187454,-47.5636801318719,serra azul,SP,35
14240,-21.274507366906267,-47.305449936701535,cajuru,SP,130
14250,-21.29199255626601,-47.42867969424572,santa cruz da esperanca,SP,7
14260,-21.281962636233168,-47.169766527485066,cassia dos coqueiros,SP,12
14270,-21.484069360080973,-47.36725041967031,santa rosa de viterbo,SP,163
14300,-20.891319123261383,-47.585032949229955,batatais,SP,339
14305,-20.88373048265745,-47.57430515205115,batatais,SP,1
14307,-20.899298609572817,-47.57950783591457,batatais,SP,1
14312,-20.916468353698388,-47.574216767527176,batatais,SP,1
14315,-20.898541614094654,-47.58852828589252,batatais,SP,6
14340,-20.98706816471372,-47.65557417620856,brodowski,SP,121
14350,-21.021227911322704,-47.37502561573981,altinopolis,SP,77
14390,-21.090105631768857,-47.153842131708565,santo antonio da alegria,SP,32
14400,-20.538285802455572,-47.40131667800094,franca,SP,238
14401,-20.52804807780614,-47.38827901323783,franca,SP,271
14402,-20.523532441318096,-47.365059687290454,franca,SP,125
14403,-20.554950968499107,-47.38769088301032,franca,SP,438
14404,-20.579666610154437,-47.375497294405136,franca,SP,95
14405,-20.53000701432394,-47.411023731252,franca,SP,280
14406,-20.537686764158725,-47.432176672899125,franca,SP,223
14407,-20.49587175617251,-47.41830587985834,franca,SP,145
14408,-20.51429937114718,-47.43757389139409,franca,SP,10
14409,-20.502070116372256,-47.3968215,franca,SP,147
14410,-20.5024746182684,-47.37168385222657,franca,SP,4
14412,-20.551060162187255,-47.357872855598984,franca,SP,30
14415,-20.643655095950287,-47.28159132688134,patrocinio paulista,SP,42
14420,-20.641717722265575,-47.22067925339817,itirapua,SP,14
14430,-20.602278178854743,-47.48266370461412,restinga,SP,18
14440,-20.59359711396994,-47.64052678537415,sao jose da bela vista,SP,22
14445,-20.461070596466968,-47.58822509103235,ribeirao corrente,SP,19
14450,-20.30815166318691,-47.59147195245583,jeriquara,SP,11
14460,-20.40673339589932,-47.41854742759851,cristais paulista,SP,30
14470,-20.252961069259563,-47.47875722206474,pedregulho,SP,67
14490,-20.079889863113472,-47.42477531083081,rifaina,SP,24
14500,-20.334777364608794,-47.786517466948176,ituverava,SP,317
14505,-20.246259438280948,-47.8721832207391,sao benedito da cachoeirinha,SP,1
14530,-20.18269909955703,-48.02585889278285,miguelopolis,SP,120
14540,-20.04172328143195,-47.74970675953888,igarapava,SP,186
14550,-20.08891588347843,-47.79058860768849,aramina,SP,41
14570,-20.192537528415244,-47.70858086553429,buritizal,SP,40
14580,-20.43034840679484,-47.825746426070545,guara,SP,91
14590,-23.525594703874056,-46.54829611125291,pioneiros,SP,1
14600,-20.58539612477616,-47.86315577415144,sao joaquim da barra,SP,345
14610,-20.444278723018396,-48.015324264487965,ipua,SP,111
14620,-20.71706301120797,-47.878333086473205,orlandia,SP,308
14640,-20.72943917276647,-48.05139839044597,morro agudo,SP,178
14660,-20.766758261129812,-47.84088527716005,sales oliveira,SP,66
14670,-20.729601494303047,-47.75230325216032,nuporanga,SP,48
14680,-21.024152501545007,-47.77108986665113,jardinopolis,SP,213
14690,-21.06367700517132,-47.74377482743453,jurucê,SP,8
14700,-20.943489874711272,-48.48214824555529,bebedouro,SP,166
14701,-20.95097010710524,-48.486737166928464,bebedouro,SP,105
14702,-20.9633870081613,-48.47074071285917,bebedouro,SP,50
14704,-20.962004556894936,-48.48983785342409,bebedouro,SP,9
14706,-20.939969839397655,-48.50011403822046,bebedouro,SP,87
14707,-20.9319283369974,-48.503033716327764,bebedouro,SP,4
14708,-20.92126732058364,-48.496954735944826,bebedouro,SP,67
14709,-20.927842595619605,-48.492335693968315,bebedouro,SP,24
14710,-20.929930038967846,-48.47121006069763,bebedouro,SP,18
14711,-20.945555520788247,-48.46481005596131,bebedouro,SP,90
14713,-20.923029588245832,-48.45576867859325,bebedouro,SP,1
14715,-21.051913898929598,-48.47684847409289,bebedouro,SP,2
14716,-21.015332236564173,-48.646640939677695,bebedouro,SP,3
14718,-20.997725516862108,-48.54676717524853,bebedouro,SP,1
14720,-21.12386376046986,-48.44976992879199,taiuva,SP,41
14725,-21.143409040030463,-48.51017506282444,taiacu,SP,29
14730,-20.905361488327202,-48.641110232682266,monte azul paulista,SP,162
14733,-20.90566627539369,-48.643313545276534,monte azul paulista,SP,1
14735,-20.809635857008267,-48.80710917954491,severinia,SP,76
14740,-20.86812036589624,-48.294304848029974,viradouro,SP,132
14745,-20.788676615798742,-48.33246000468358,terra roxa,SP,43
14750,-21.009698989929387,-48.219083519514626,pitangueiras,SP,155
14760,-21.000315120607215,-48.32576321149923,ibitiuva,SP,15
14765,-21.073156620985436,-48.41384662039053,taquaral,SP,16
14770,-20.715135498863695,-48.534945088624504,colina,SP,113
14775,-20.688221715464913,-48.41501318702469,jaborandi,SP,25
14780,-20.557402554582165,-48.57069693228112,barretos,SP,289
14781,-20.5405194657222,-48.558769593326204,barretos,SP,148
14783,-20.57179991196007,-48.572705426391934,barretos,SP,153
14784,-20.577771445322874,-48.55691667231683,barretos,SP,164
14785,-20.57391249509812,-48.586848510579266,barretos,SP,5
14786,-20.54568923757863,-48.600615876767286,barretos,SP,13
14787,-20.540505090484135,-48.57368644670786,barretos,SP,45
14789,-20.61491237606474,-48.76359025904763,barretos,SP,1
14790,-20.32255173056015,-48.31679585862699,guaira,SP,275
14795,-20.178276989559805,-48.68788151554064,colombia,SP,29
14800,-21.804960540312834,-48.1815821792585,araraquara,SP,154
14801,-21.791334493897494,-48.18274155588276,araraquara,SP,438
14802,-21.77408122009684,-48.180626245628716,araraquara,SP,228
14803,-21.804785999999993,-48.203018428891774,araraquara,SP,15
14804,-21.76819121967513,-48.20030714908917,araraquara,SP,114
14805,-21.748397053239508,-48.18612567881915,araraquara,SP,99
14806,-21.755614190035487,-48.15879931389357,araraquara,SP,196
14807,-21.804834153759604,-48.16143351888332,araraquara,SP,143
14808,-21.82182624375579,-48.14411094601537,araraquara,SP,107
14809,-21.742191931054027,-48.152051736598544,araraquara,SP,1
14810,-21.77966410851753,-48.159891922009336,araraquara,SP,251
14811,-21.78163938153052,-48.145109212735896,araraquara,SP,157
14813,-21.83718530519053,-48.49308292499799,gaviao peixoto,SP,28
14815,-21.95333984351455,-48.00318898286364,ibate,SP,148
14820,-21.732524422785474,-48.108535108144864,americo brasiliense,SP,160
14825,-21.68514077978852,-48.0843521215837,santa lucia,SP,48
14830,-21.586110488851133,-48.076032334422074,rincao,SP,38
14835,-21.509230127255858,-48.15000856188345,motuca,SP,22
14840,-21.364019805249217,-48.228831091799364,guariba,SP,170
14850,-21.360061895511276,-48.072412538636975,pradopolis,SP,132
14860,-21.191092394351536,-48.15669999462057,barrinha,SP,154
14870,-21.256797694428947,-48.320850739007746,jaboticabal,SP,173
14871,-21.266380499634696,-48.32990604444036,jaboticabal,SP,55
14875,-21.251035539747708,-48.33818874167488,jaboticabal,SP,37
14876,-21.242805959470957,-48.336661833074494,jaboticabal,SP,27
14882,-21.246379987351716,-48.3180082512998,jaboticabal,SP,58
14883,-21.246558614764357,-48.30898244391118,jaboticabal,SP,39
14884,-21.235763204058085,-48.24141575536108,jaboticabal,SP,2
14887,-21.261618082814028,-48.30740931278517,jaboticabal,SP,70
14890,-21.272890373703664,-48.31765198420844,jaboticabal,SP,52
